0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
4105,6565,0,0,0,0,0,15873,11187,6565,11181,11181,6565,11101,11098,11187,15873,11100,6471,12004,11186,11102
18880,15421,15421,15394,15387,15345,15809,1212,5672,15417,15347,15401,15192,12208,14130,15020,15042,15256,1101,13785,15809,6586
3577,11098,11562,3667,11937,11941,11192,8346,11098,11098,11187,11101,11098,11562,11101,11887,11937,11099,11187,11100,11186,14631
867,10766,0,0,0,0,0,0,0,0,0,10907,10907,10766,6491,10799,2521,10769,2599,10807,6489,13354
17517,2865,0,0,0,0,0,0,0,0,15177,14422,6482,15139,15052,2463,15025,15187,12128,15018,15123,15117
16849,10536,0,0,0,0,0,0,0,0,0,10535,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
11137,5618,14205,14206,14202,14318,14334,5618,14325,10296,14205,14325,14318,14142,14316,5618,14181,11006,14304,5617,5613,14335
13442,5505,14765,14769,14664,14695,14717,14697,14717,14745,14670,10797,14664,14695,14717,14769,14763,6497,14652,9055,14745,9063
8094,12242,0,0,0,0,0,0,6780,13575,12642,12242,12642,11598,11064,12265,11584,1467,10790,3767,12030,12636
11451,14536,0,0,0,0,0,0,0,0,0,14626,14626,9087,14607,13696,14536,14584,14627,14563,14591,14344
10019,9122,0,0,0,0,0,0,0,10451,10449,14653,1847,14653,6491,10289,9285,11501,11742,10449,10747,10561
6801,13535,0,0,0,0,0,0,0,0,0,8872,7714,8872,8579,9649,1218,12636,11185,11005,11091,8076
12539,14242,0,0,14411,14350,14626,14555,12149,14242,14563,14536,14536,13696,14563,14626,14555,14576,5878,14584,2356,14606
3463,13603,11098,11186,11100,11099,7838,11098,3431,6211,2257,2138,11098,11099,11102,11100,11187,11186,3669,11101,11185,11189
16099,15137,0,0,0,0,0,15042,15137,15172,6482,15130,15137,15136,15042,15172,14885,14931,15602,15186,15248,6482
18663,15582,0,0,1478,15530,11558,11556,15582,15582,15530,15582,11556,15530,10559,15582,13005,6477,11558,14171,11205,11380
8190,5203,10531,9711,9711,12639,10531,13417,10529,1101,8365,5204,14692,9649,12637,14404,14421,14457,7714,10531,14405,14443
8887,11533,2986,2986,13369,2986,2986,6618,6944,6618,2986,2986,14332,7933,1225,2986,3220,6618,9202,10490,11598,11102
9146,3087,3087,14633,11977,14442,14218,12502,14442,3087,3087,14442,13939,13791,10382,13136,9227,11281,3087,14254,10358,11278
15953,14025,0,0,14735,14663,14663,14983,14629,14984,9067,9063,14555,14983,14629,14984,14977,14243,14631,9085,14632,9063
9882,8025,0,0,0,0,0,13803,13811,13787,8025,12609,13803,12649,10690,13804,13826,11091,11002,11511,9330,14309
4432,11800,11887,11802,11809,11887,11941,11937,11821,11809,11858,11809,11937,11887,12402,11821,11858,2851,12493,11056,11800,12765
17300,14308,14570,15692,8871,15258,15264,15241,15300,15241,15241,10692,15189,10702,15185,6633,14081,15258,13817,14615,11921,13794
9655,4315,0,0,0,0,0,0,4315,4315,1119,53,9781,11513,10790,11102,10745,3220,11007,11099,11598,12642
9904,5522,0,0,2831,11046,2249,2295,10501,11046,13801,8863,10501,10591,2009,11593,11007,12206,11597,13801,12207,12201
14078,14877,0,0,0,0,0,0,0,0,0,14473,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
888,10529,1014,1014,2305,4872,13367,2182,9597,9804,12675,2161,14719,4107,13565,13534,13593,8582,9332,14258,13433,14261
10527,14099,14227,808,2272,15149,12834,13205,13811,14107,11584,14135,14088,14180,11598,11584,14099,10790,14123,13835,2083,14090
10902,4095,0,0,0,0,4095,10576,13438,10576,13433,10576,13422,10592,10576,13433,10581,1789,1790,1792,10578,13440
15474,6131,0,0,0,0,14883,14884,14884,14883,6131,14905,14883,14227,14884,14882,6131,14889,6129,14890,14904,14905
11779,6323,0,0,0,14404,14405,13423,13725,13733,2992,12447,14404,2356,14555,14373,14578,13417,13418,14483,13725,14405
13810,12935,5865,6573,6572,14361,14350,3159,13337,13335,13339,13333,12692,11552,13794,14628,9063,10150,14642,14745,14572,14584
13588,6497,6497,14664,14695,14718,14766,14410,14877,14763,14652,9055,14766,14664,14671,14769,14670,14695,14745,14652,15214,14685
1019,10750,10688,10688,10750,10750,10616,10616,7587,10799,10688,10616,10616,10752,10688,9660,10747,10691,10687,10689,10690,10574
1222,12508,12153,12153,12153,7587,7587,10752,10752,10232,10807,12508,9771,12156,7587,6531,11342,11500,12154,11501,12153,12149
19007,15299,0,0,0,0,0,0,0,14457,15261,15234,14880,15234,15233,15286,15257,15232,15866,14879,15237,15239
7187,13596,0,0,0,0,0,0,8580,7714,11078,5989,14691,283,340,6392,14692,11529,8579,11225,10776,14876
284,10568,10712,10712,10732,10732,10568,10568,10746,10746,10712,10732,10732,10483,10568,10707,10712,12874,10566,10731,10570,10708
4514,11750,0,0,0,0,0,0,0,0,0,11402,11561,11750,3285,11749,11365,11402,10680,2738,11367,11508
19053,7987,7987,7987,7989,8708,7992,7992,7992,7265,7975,7992,350,12564,10745,9285,13432,4461,6228,8323,9592,11257
5518,9106,0,0,0,0,0,0,0,0,0,9091,14631,11102,11098,14452,10787,14983,11186,11099,6475,11189
1724,10559,1634,1632,1634,1634,10559,10559,10559,10559,10559,10559,10559,8077,15530,14214,8068,11556,11380,6477,13559,10746
16513,2465,0,0,0,0,0,0,2462,15162,15116,2462,15116,2462,2465,15162,15139,6482,6488,15117,15119,2461
3711,53,0,0,0,0,0,0,0,3164,632,631,9781,10790,11513,10745,11102,3220,11099,11007,11598,12642
18800,15643,15648,6719,15679,15648,15643,15643,15635,15648,6719,15679,14080,6657,694,10942,11291,9252,12765,11099,10706,11294
15695,9767,0,0,0,0,0,7776,7777,7776,7777,12770,2657,10927,7777,6586,7776,6585,10578,14899,14181,12391
8912,8286,13613,13615,11655,11654,11578,11655,13411,13615,2639,8288,11654,11578,11655,13822,11579,13424,11670,13423,13615,13718
13295,14672,0,0,0,0,0,0,14560,14685,2382,14716,14716,14735,2382,14090,14861,14933,14099,14694,10556,14976
1678,5912,2598,2597,2597,2599,8095,8095,8095,8095,5912,5912,10561,10790,9781,13722,9120,10327,14224,11513,10504,12535
6440,12014,0,0,0,0,0,0,0,0,0,12230,13593,11102,9781,1225,10790,3220,11513,80,11007,2006
1468,9121,0,0,9122,11366,9113,11365,11365,11367,9111,9111,11365,11367,11366,9111,9120,12667,11750,11561,9085,9122
12332,13713,14610,12637,2838,14591,14670,14696,13560,14148,14130,11186,14799,14892,14915,14670,14919,14912,14928,12637,14579,14927
10163,4383,0,0,0,3245,1190,4385,4385,13859,11660,12262,12644,12634,11029,9062,14615,13722,14584,10561,14224,13738
8363,4918,0,0,0,0,0,0,0,0,10725,1795,12692,7146,11552,15269,10738,3495,5972,13942,9063,2848
15552,10605,9120,9085,9085,9085,9120,15202,10320,15202,15182,14996,9085,9120,9110,9084,9122,15203,9111,9121,9090,2049
10985,3133,0,0,0,0,0,14422,14422,2743,14421,2190,14421,9050,14373,14443,14422,14404,14452,14626,13417,13423
1971,6934,6934,6934,6934,6941,10766,6774,6809,6809,7790,10928,2227,10766,13715,6809,10996,10690,10907,9055,6489,10689
17661,8492,0,0,0,0,0,0,1427,8492,8493,8493,6392,10745,1837,157,13716,8025,4461,12485,12564,14078
9723,13827,13715,4118,13822,13785,13829,9142,14133,13822,13785,9142,13822,13785,11578,11655,11579,11068,11654,13613,14215,3536
4481,10556,0,0,0,0,0,0,0,0,2895,9316,14227,14904,6129,14861,14882,13698,14905,6131,13734,14797
15975,8471,0,14983,14984,14630,14983,14630,8471,14961,14984,14983,14984,14630,14631,14983,14629,8471,14959,14987,14632,14960
13275,14626,5247,7457,1340,705,15202,10320,2049,10320,10605,12628,10605,9120,9110,3051,8588,13738,10586,10237,11068,11398
1131,10563,0,0,0,0,0,0,0,0,9106,9106,5665,10578,10913,14095,9106,14987,9089,1837,10448,14097
7538,12643,0,0,0,0,0,0,12642,13536,1340,1340,12642,13536,12641,12636,10985,12643,3883,12639,12529,9781
8067,1063,1060,1073,1078,10351,1078,1073,1078,1073,1078,10351,4452,5577,8418,2626,10782,9702,11201,8026,12530,147
17488,2465,0,0,0,0,0,0,14477,15139,2462,15116,15116,2462,2465,15162,15139,6482,15117,15119,2461,6488
12849,14452,0,0,0,0,7715,160,14895,7715,160,7715,10578,14983,6208,10895,14630,6393,14984,2878,10340,14895
12363,10718,4900,10718,10721,10718,14572,14626,1115,10718,10718,10718,14626,9087,14607,13696,14536,14584,14627,14563,14591,14344
18349,15134,0,0,0,15256,15256,15256,15134,15216,15216,8341,15256,6585,6586,15228,15286,15248,15227,14880,15234,15866
6112,11514,0,0,0,0,0,0,0,0,2213,11513,11513,10686,11514,11006,11000,10901,10621,11494,10589,11512
10872,7715,0,0,0,0,0,0,0,6208,8579,3757,6208,10581,14560,13725,14983,14555,1786,8579,14630,9649
3030,11093,0,0,0,11380,11041,11094,11093,11381,11093,11381,11095,11090,11380,11093,11041,11043,11042,11096,11097,11094
10190,14099,0,14090,14099,11584,14123,14101,14101,2886,14123,14101,14123,14101,14197,14180,14090,14179,13835,14099,11598,14107
8958,13826,0,0,0,14667,14667,13573,13571,14667,3051,79,12235,9122,3051,11366,10913,10531,9120,9085,9111,9121
18225,14355,0,0,0,0,0,0,0,0,3778,14354,13418,13822,13423,13424,13425,11654,13411,13826,13792,14336
11911,3280,10454,3908,13006,6529,6883,12572,12572,4326,13663,1803,15258,7776,14589,10702,4921,10988,1523,14081,11055,7154
3934,10566,9110,9778,2049,9122,2049,9778,9113,9113,11042,11043,9085,9122,9110,9111,9120,9084,9105,15203,9121,9087
13901,2083,9110,8961,1,10556,5911,14626,14646,14571,2382,14735,9087,15307,14626,10581,14536,6208,9085,14555,14560,14933
1520,2234,0,0,0,0,0,0,0,570,2234,7800,7800,2234,5546,2725,14081,4118,138,11058,1792,14660
8269,11228,0,0,0,0,0,0,0,0,5073,13417,14421,14584,14626,9050,13417,14591,14443,14627,14404,5878
17834,15581,0,0,0,0,0,0,15211,15542,15581,15032,14076,14308,11187,11508,14086,11074,13733,10712,6471,11100
13302,14747,0,0,0,0,0,0,14721,14652,14698,6186,11102,11100,15214,11098,10500,11099,14652,14867,5929,9055
1263,10942,0,0,0,0,0,0,0,0,0,10940,12483,14180,11598,11064,10940,10942,12227,9769,12226,14107
6333,10771,12015,3001,12006,3869,12638,3220,13536,14034,14033,3883,14034,12641,12642,12643,14033,13536,12624,9781,11561,12529
18018,15053,0,0,0,0,0,0,0,14372,2463,6497,2461,15139,6482,2463,12157,14769,2465,15189,15117,15119
13862,14664,14684,14696,14745,10797,11358,9063,9067,9055,9063,6497,14664,14695,9063,9055,14717,14696,14763,6497,9067,14769
8563,13411,0,0,12225,12128,11230,12041,12126,12224,11230,11930,12225,12224,12128,12041,11230,12126,12129,8556,12507,14452
17774,15078,0,0,0,0,0,0,0,0,15132,15115,15126,14903,15103,15078,6566,12128,14919,15052,15115,15025
4737,2083,10686,10686,10686,2016,11006,2062,11494,10620,1982,1616,11513,11006,10686,11494,10683,10793,11514,10620,11509,10901
9311,12014,6620,13789,9260,295,1774,6612,4824,6612,392,9260,14227,14861,2905,13573,14865,14877,14749,13698,12538,10450
16883,2334,2334,14606,9421,6563,7776,7776,1025,2894,8122,14572,13418,13423,10745,13424,13425,13822,13411,13826,14973,11654
15357,14987,0,0,0,0,0,0,0,0,0,14983,14983,14631,14984,14630,14629,14632,14987,9090,9085,9110
15631,10603,10604,14983,15022,15018,15020,15025,14988,15023,5501,2074,14983,14631,14629,14984,14630,14632,15080,15025,15052,15029
4396,8018,3888,3896,10587,9140,9144,6483,6148,6227,6226,8380,7934,12564,376,379,5555,13013,13258,4461,13939,348
11408,8582,0,0,0,0,0,0,0,0,14272,11139,14336,2615,13418,14207,13826,13822,3087,14322,13804,13807
1733,997,0,0,0,0,0,0,2950,11968,11976,10498,10260,12646,14086,9592,14291,1843,6625,9285,11509,2006
7639,8833,0,0,0,0,0,0,0,0,0,10320,9781,10790,11513,11102,10745,3220,11099,11007,11598,12642
8254,11882,13430,11882,10395,12264,12264,13430,11882,10394,6490,10395,11064,11598,12027,14719,9769,12265,11584,13694,12642,12264
278,10747,10441,10441,4701,8298,8298,8023,10907,2227,10766,6491,10907,10766,2227,10795,6491,9964,10574,10616,10807,10747
9712,5386,13407,11000,12002,12646,12646,10296,2895,10311,13774,2895,13407,14073,14584,14627,9334,10311,11513,11387,14577,13417
7784,1229,0,0,0,0,0,0,0,3212,14282,3015,10745,9781,6392,11099,11513,11007,11098,11102,10790,4718
10489,2356,0,0,0,0,4684,2894,2329,4684,10430,8340,10790,9781,11007,11598,11513,10745,11102,11099,12538,12642
11760,14414,0,0,0,0,0,0,3220,14908,14907,15038,14624,12235,7768,11221,14404,11220,14567,14537,2356,9122
9465,12694,9673,3622,12567,3549,3548,3545,3595,12687,12688,12691,3281,13013,6392,7146,14029,10901,11513,11187,15223,10745
9983,10782,0,0,0,0,12500,1318,2932,10782,12500,1318,11287,6392,10569,9702,8662,3062,8299,1237,9340,4408
14853,14228,0,0,0,0,0,14228,14694,14694,14743,14576,14735,14090,14716,14694,14743,2382,13835,14768,14099,14672
1642,9334,10557,10557,10555,10555,9334,9334,6215,9655,11341,10555,5878,12610,5928,5259,14976,14469,8025,13716,14626,4711
1128,9372,0,0,0,8055,8055,10987,10987,3643,6475,9372,14421,14584,9050,14626,14591,13417,14404,14443,14373,14627
6224,11068,0,0,0,0,0,11068,11982,12027,11068,4118,11982,11064,11066,12027,10774,11598,12010,11584,12030,14719
454,10731,0,0,0,0,0,0,10685,10707,10707,10731,10731,10685,7839,10757,10708,11922,10738,10706,1104,11920
18642,9633,8582,15231,2867,14272,132,9620,11116,9620,14111,9621,132,14272,138,15214,14258,8582,11161,15230,10380,2779
8203,10455,0,0,0,0,11501,10455,10454,11501,10449,4137,10747,6426,12153,12391,2274,12154,10752,7776,11501,7587
8096,11067,0,0,0,0,0,0,0,0,11982,11068,12642,11064,14880,11882,15234,11584,11598,14719,15286,12265
17304,15042,0,0,0,0,0,0,15136,15042,15033,15020,15042,13691,15020,10327,11188,6586,15192,6585,15122,14181
220,10707,0,0,0,0,0,0,0,0,10731,10731,1877,12692,8418,7146,6566,6657,6938,15269,15078,2512
5489,2588,9085,9090,9094,9106,10320,9287,9778,10741,3765,12541,9085,9089,9106,9084,9090,9120,15203,15033,15042,14983
10524,12453,14129,14182,11219,2132,8045,9777,4025,9006,8023,8312,11501,10574,10584,10690,10566,11219,10450,11218,11398,9781
9618,14220,13818,13834,13834,13834,13818,10490,13672,11671,11671,14309,10490,11076,9781,14483,10486,3220,5878,13614,10394,12541
11285,2167,15871,5214,2356,9321,12016,10401,9321,11067,7388,13697,15234,14879,15232,15250,12642,15227,15218,15233,9621,11584
12314,13747,0,0,0,0,0,7365,7364,13747,14510,2774,9781,8568,11007,9291,10745,10908,11513,13793,14749,4718
10493,13575,6250,12640,12642,12242,13834,14335,10790,13424,11749,11562,13424,13418,10790,13426,11654,13423,11584,13425,11578,13411
12722,9334,0,0,0,0,0,0,0,14584,14581,14576,5928,5878,14578,5259,14626,14584,6036,2356,14581,5911
8666,13425,0,0,13425,12264,13425,13425,13425,12264,13569,12149,11598,11064,12027,12264,11584,12265,11513,12030,10790,11387
1318,3803,7508,7510,7373,7373,7373,3803,3803,4328,1635,7373,12642,13884,11598,12128,6482,12265,11064,2462,15037,15171
13464,12667,6494,14745,10797,11358,2385,15043,11346,7316,14097,15011,14664,9055,14769,2131,14652,14695,14696,9063,14097,14717
18805,14132,0,0,0,0,0,4830,14132,4830,14132,14132,15585,13794,10790,15542,11598,14879,6586,1842,10789,15587
6645,3295,0,0,0,0,0,0,0,0,0,11501,11501,4302,2673,10752,14173,14176,10747,6531,14129,14182
11525,14448,0,0,0,0,0,0,0,0,0,14444,9781,10790,11513,11102,10745,3220,11598,11007,11099,12642
9576,9367,0,0,0,0,0,0,0,0,0,9178,9781,11513,10790,10745,11102,3220,11598,11099,11007,12642
9516,9055,0,0,0,0,0,0,0,0,14097,14095,10448,10799,5665,10913,11380,14095,14097,10436,10800,10801
5883,10447,0,0,0,0,0,0,0,0,0,10447,2657,10927,7777,6586,7776,6585,10578,14899,14181,12391
1547,10687,10799,10987,10987,12391,12391,12391,10688,10688,10688,10688,10578,10691,5665,10580,10923,10927,12819,10690,10688,9660
4535,12201,10680,12206,12207,12207,12206,12206,2718,1990,11398,12201,12207,11561,11750,11562,12201,11749,3281,2615,11508,12206
16861,6488,0,0,0,0,0,0,0,0,0,14962,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
3858,11597,0,0,0,11920,11922,11597,11192,11193,11920,11922,11102,11100,11098,11099,3669,11185,11597,11585,11190,6565
2205,12776,12776,12799,12772,12776,12776,6829,12776,12799,12776,12799,15025,14919,10918,12157,8367,15139,15052,6482,14892,12128
15236,80,80,3031,1467,797,80,80,6643,1358,3184,6393,14631,12642,11074,2367,14983,13611,11100,12638,11562,13997
7321,6670,0,6698,4333,6670,6671,6672,6673,6707,8357,4333,6426,8027,10777,10589,10569,2396,7284,8299,6392,1837
11636,13976,6597,13987,13962,13987,13964,8001,13962,8002,13962,13962,14227,8798,5410,15312,14086,3159,13712,14680,15040,10875
1898,9079,0,0,0,0,10616,10616,10764,4570,10747,9171,10752,10616,10747,10992,10574,10237,10794,10584,10686,14176
18532,9194,0,14089,2068,14585,14659,15227,14490,8582,15866,2067,14880,15233,15234,15866,14879,1609,9050,14584,15257,14446
11232,138,0,0,0,0,0,0,0,0,0,133,11102,10708,10787,12224,10685,11098,11100,6477,11099,11189
16516,10603,15049,15049,2182,14029,14029,15055,12637,14981,10040,15802,15116,15067,12637,15049,15050,14919,15178,14029,15092,2465
16820,6488,15031,6488,2465,15021,15139,6488,15139,2462,2465,15139,15116,2462,2465,15162,15139,6482,15117,15119,2461,6488
6598,12007,0,0,0,0,0,0,0,10932,10770,10292,9781,10790,11513,11102,10745,3220,11099,11598,11007,11749
5405,10750,0,0,0,0,10982,9283,3133,1991,9068,9700,12641,11076,13536,12636,3883,12642,12643,9781,12640,12624
14747,14868,14227,14905,14799,14478,14892,14799,14904,14197,14889,14797,14904,14802,14797,14889,14892,6129,14882,14890,14886,14868
6751,616,10609,2753,10591,616,10591,11205,12230,11183,12642,10591,10591,1786,1805,2938,11809,12729,10443,1792,12010,3767
15636,13335,0,0,0,0,0,15081,15081,15081,13337,3159,14227,14869,11921,14862,14861,14749,5929,14141,14133,2986
7390,10491,9781,2434,3767,6490,6635,8039,9596,10376,8511,10237,9781,10490,3767,11091,10477,5620,3220,13423,13417,6036
18517,15130,0,0,0,0,0,14374,8021,8023,8310,14374,9781,11513,10790,11102,3220,10745,11007,11598,11099,11922
13674,14765,0,0,0,0,0,0,0,9055,14892,14910,14652,9055,14670,14696,14718,9063,14769,14695,6494,14763
13065,14784,0,0,0,0,0,0,0,0,5782,5785,9781,11513,10790,10745,11102,3220,11007,11099,11598,11922
7756,3667,0,0,0,0,0,0,0,0,0,11749,11749,10591,10575,10581,10577,10576,3667,11007,10777,11561
11525,3220,0,0,0,0,0,0,14444,14448,14455,3869,14572,14584,14631,15018,14983,11098,15029,2356,15033,14984
18050,14960,0,0,0,0,15866,14879,14471,14960,14879,15866,14879,15234,15240,15866,15216,15257,15239,14471,8582,15233
13247,2838,6494,14771,14684,14696,14697,9067,14571,2383,14483,9584,14696,14670,6494,14697,9067,14892,9063,14799,14652,14684
5624,11584,0,0,0,12030,10790,11584,9067,12264,12030,10790,10790,12265,14684,11584,14696,6494,12642,14919,11598,14799
9172,11584,11654,13698,2936,14227,6206,12642,11670,11655,2449,11513,13407,13418,13424,13411,13423,13406,13425,13405,14147,13612
14318,14933,0,0,0,0,0,0,14749,14933,14875,14873,14861,14749,14877,14933,14873,14878,14862,14875,14869,14881
12458,617,0,0,0,0,0,0,0,13422,13422,13422,13422,13433,13438,1789,11797,1790,13441,10592,13437,1792
14904,14323,8862,14323,14932,2312,13573,14798,14734,14693,8862,14932,14861,14877,14749,14933,14869,14878,14873,14919,14973,14875
3762,8473,11188,7524,4573,9120,11696,11697,11691,2819,9219,11499,10327,15042,3571,9120,10708,10781,9781,11697,792,10746
17754,13411,0,0,0,0,14962,14878,14881,14878,14878,2833,14877,14878,14881,14749,14933,14873,14861,14920,14672,10339
18614,14766,0,0,0,0,0,15042,14766,14142,15042,15165,15165,14318,15042,14766,14142,14672,14718,13723,14090,12529
9882,13803,0,0,13803,13811,13787,8025,12609,8025,13589,13803,13803,10690,12649,13804,13826,11091,14309,13825,9330,11002
13737,14483,0,0,0,0,0,0,14554,3535,12674,11996,12538,508,11344,11047,11081,12483,9090,10490,10256,8300
14552,14889,14197,14904,13698,14889,14227,14227,14865,14197,14197,14227,14904,6129,14227,14797,14889,14882,14905,14197,6131,6065
6876,10568,3359,5364,8705,5364,7991,5364,5186,7259,10483,14156,10568,11749,10566,11191,3667,11589,10483,3767,11508,10732
13923,13096,5649,1236,2671,300,2926,13861,11657,11658,11657,11663,11657,10559,4807,14422,6475,15583,11556,6657,8507,14680
2194,3698,0,0,3698,3698,3698,3698,3698,3698,3698,3698,6518,9087,14326,14879,14626,3031,13005,14181,12229,3667
9283,13713,0,0,0,0,0,0,9601,13713,11561,9781,11561,11750,13715,11402,13714,14224,10777,13796,13818,14026
3125,11554,10679,6501,1231,1225,1225,8580,10710,9601,8076,2878,10578,11590,10781,10312,12007,11091,10768,12535,10377,9781
11467,3387,0,0,1126,4900,1126,10722,3387,1115,3387,1126,14421,14584,9050,14626,14591,14373,13417,14404,14561,14627
11480,5613,0,0,0,0,0,0,0,0,14334,14334,14318,11006,10790,7315,14589,14142,5618,5617,11513,10686
77,11814,10329,11771,11788,11847,12542,11738,11738,2879,10283,11842,10260,14086,9592,12646,14291,1843,10533,10804,1834,10564
16251,10680,10680,10680,6477,14631,14631,14629,12229,14629,14457,14457,11562,12231,11186,13713,11749,11100,12229,3667,11102,12642
14900,12495,7073,7075,7073,8967,8966,12538,9132,11523,12528,7077,14318,10790,14589,14142,11006,7315,9781,5617,11513,5618
6430,10748,0,0,0,0,0,0,0,0,0,10758,9781,10790,11513,11102,10745,3220,11007,11099,11598,11922
13404,14662,0,0,0,0,0,0,0,0,0,14766,14766,14685,14671,14718,14687,14681,10394,14647,14662,14538
16354,14182,1548,1975,14182,14695,14664,6497,2311,1548,1975,5896,14769,6497,14695,9055,14763,14664,2131,14745,14652,9051
9995,13735,0,0,0,0,0,0,0,13698,10207,13772,14227,2905,13698,13772,13734,13774,13712,13735,13694,2272
2552,4855,2691,4459,366,404,11509,10992,205,13432,5515,4855,11268,14271,10942,10566,11270,12485,11321,10931,6443,14086
18497,12199,9316,9316,15801,10691,5876,7601,9613,9644,11133,8310,10790,14291,11594,14090,14227,11083,14099,10689,11598,12646
2652,11006,11010,11010,11513,11513,11513,11513,11494,11494,11494,11006,11513,11006,10686,11514,11494,10793,10901,11000,10620,10621
6944,11669,0,13536,12639,12636,11091,11669,11092,4333,1339,13536,13536,12643,12641,12636,12639,11226,12637,11382,3869,12642
18928,15647,0,0,0,0,0,6724,15679,15655,15634,15625,9085,1790,9087,4086,10581,9105,9084,1789,14581,13802
2523,10620,0,0,0,11494,11006,10621,10621,10620,10620,11006,11513,10686,11006,11514,11494,10793,10620,10683,10621,10901
17393,9631,7094,8341,6741,5949,138,138,8582,15216,15209,9635,13038,14258,138,8469,14261,1144,8582,4838,4918,2951
305,10781,0,0,0,0,0,0,0,0,0,10781,10781,10746,10567,10684,10557,10377,9291,10706,10984,10694
13241,7699,0,0,14721,14408,14408,14407,2558,9197,8065,2507,11098,14631,14572,14983,11102,15029,15019,11099,9090,15033
2251,9454,8491,8491,6539,6539,10556,10683,10683,11513,5622,5622,11513,11006,10686,11514,11494,10621,11000,10620,10683,10901
12426,9110,0,9093,9106,11366,11366,11365,9111,9110,11366,11366,11367,11365,9112,11366,9111,9110,9108,9106,9091,14630
11794,14401,0,0,0,0,14415,14401,14446,14307,14274,14415,14446,14919,14344,14930,14592,14457,13612,14401,10477,13423
14708,14877,0,14877,14933,14869,14873,14877,14933,14873,14878,14878,14749,14861,14877,14873,14933,14878,14881,14875,14869,14862
12738,11051,0,0,0,0,0,0,0,0,0,4833,9781,11513,10790,11102,10745,3220,11007,11099,11598,11922
7282,4685,0,0,0,0,9312,10557,2471,9316,10556,5995,9316,10790,9312,11584,10556,6443,12028,15230,14572,80
13238,14444,0,286,11098,14443,13703,12391,2274,14215,6471,14443,14457,14448,14443,14983,14452,14631,14897,11102,11098,14446
6435,10436,0,0,0,0,0,0,0,0,0,10448,11380,10448,5665,10799,11007,9781,10800,10589,10436,11001
3356,2129,10291,9282,8570,10906,9781,7164,9700,6539,10486,10770,10913,11095,14252,10490,11996,5620,2356,11001,9141,10486
9696,13810,0,14229,13828,13808,13810,13810,13803,13809,13831,13803,13803,13825,10996,13831,6104,12819,1789,11091,14309,9105
4918,13595,0,0,0,0,0,0,424,424,424,13593,9781,10790,11513,11102,10745,3220,11099,11598,11007,12642
2578,7140,12247,7296,9119,9108,9108,4401,9347,4401,7746,8908,14411,13826,13411,9227,14271,10745,13424,14330,12652,14458
16731,1969,0,0,4510,4504,4509,4510,4505,9168,14985,14959,9771,14472,14985,9819,344,6531,12156,14993,7587,1142
192,12139,12139,12137,12141,12136,12134,11369,12139,12137,12138,12137,14861,14881,14878,10438,14877,14749,3041,14869,10707,8455
8751,11937,0,0,0,0,0,0,0,0,13416,11937,11937,2851,13411,10928,12402,14322,13792,11821,12726,9147
7382,12640,0,0,0,0,0,0,0,11069,12005,10982,11076,13818,9781,12642,10982,3869,13710,13535,3220,14224
14970,14861,0,0,0,0,0,0,0,0,0,14869,9781,10790,11513,11102,10745,3220,11099,11598,11007,12642
6031,13038,0,0,0,0,11584,12265,10790,10503,12233,12232,12265,11584,10790,11064,11598,12030,11063,11072,12028,12232
18241,10582,0,0,0,0,12653,15110,11995,8466,10582,6746,10790,13593,14719,9781,11598,14867,11064,6443,11919,11584
13930,10394,2603,14280,9761,3041,9089,9089,13433,12252,14920,14671,14689,14766,1805,9089,14156,10744,14309,9761,10304,14558
12928,14695,14696,14661,9085,8352,9023,2500,14606,14627,14696,14577,14919,14627,14577,14578,15029,14572,14892,14696,14579,14584
8057,13405,5226,10620,1616,10620,11228,2043,2343,2679,5840,5877,13418,12642,11228,13425,13407,13411,13423,11598,13424,13405
7765,11941,0,0,0,11821,11739,11941,11889,11889,11809,11887,11889,10531,11513,11799,14404,11739,11007,12541,13834,11000
9440,13734,0,0,0,0,13590,13701,13734,13774,2936,1982,6098,13701,10482,12633,3494,15620,13573,10256,10311,14227
8732,11598,0,0,0,0,0,0,13426,13418,13411,13417,13423,13411,13418,13417,11228,13424,13425,13416,13804,13426
1207,10903,3041,3041,3037,3037,2179,10903,2074,2019,2074,10903,6392,157,13716,10745,1837,12610,12485,8025,8027,14318
9915,2836,0,0,0,0,0,0,0,0,0,13704,9781,10790,11513,11102,10745,3220,11007,11099,11598,12642
13131,8776,0,0,0,0,0,0,0,14908,10875,14906,14908,14906,14680,15038,14232,10875,11220,14201,14206,14205
6028,13038,0,0,0,0,0,0,0,0,9329,11098,11098,11102,11099,11186,11100,3669,11101,11185,6475,6565
12068,11173,0,0,0,0,0,0,0,0,14627,14577,14627,14577,14626,14584,14628,14607,2384,14536,13696,9050
6355,1843,1839,3007,5869,1843,3007,1843,1840,1837,1849,1839,1837,11090,11097,11095,1836,11380,1810,792,1839,281
10801,11064,8054,14217,11508,11508,1101,1101,13785,11064,11508,1101,5665,13785,8473,14215,14212,10712,13821,14939,8486,6471
7579,13886,0,0,0,0,0,0,0,12346,4709,13884,14308,14076,11187,14086,11508,14271,13733,6471,11074,10712
